latitude,longitude,rh_mean,temp_mean,ghi_mean,rh_swing_max,temp_swing_mean
-5.0,-75.0,87.23219178082192,25.89148401826484,205.15171232876713,56.0,7.9701369863013705
-5.0,-65.0,82.61963470319635,26.479463470319633,211.60821917808218,64.0,8.97013698630137
-5.0,-55.0,79.51495433789954,25.985673515981734,219.8590182648402,65.0,9.596164383561645
-5.0,-45.0,75.13961187214612,25.58907534246575,235.96324200913241,68.0,9.269589041095893
-5.0,-35.0,77.29840182648402,26.90728310502283,256.9036529680365,24.0,1.6205479452054794
-5.0,-25.0,77.06940639269406,26.523287671232875,261.10399543379,29.0,1.4304109589041094
-5.0,-15.0,78.00502283105023,25.956141552511415,256.9236301369863,26.0,1.2695890410958903
-5.0,-5.0,77.22340182648402,25.506107305936073,248.53789954337898,26.0,1.0690410958904109
-5.0,5.0,78.1986301369863,25.628698630136984,232.4035388127854,23.0,1.0936986301369864
-5.0,15.0,81.2115296803653,21.885502283105023,196.1585616438356,67.0,9.283287671232875
-5.0,25.0,70.19292237442923,25.0822602739726,214.1687214611872,76.0,11.142465753424657
-5.0,35.0,61.410844748858445,25.20263698630137,254.49885844748857,70.0,12.361643835616439
-5.0,45.0,77.43356164383562,26.976255707762558,256.6670091324201,25.0,1.4134246575342466
-5.0,55.0,79.0343607305936,27.01609589041096,239.18173515981735,25.0,1.8506849315068492
-5.0,65.0,77.83070776255708,27.2999200913242,238.84817351598173,23.0,1.9219178082191781
-5.0,75.0,78.662899543379,27.24931506849315,240.038698630137,25.0,1.8383561643835618
-5.0,85.0,78.47865296803653,27.270833333333332,237.23264840182648,24.0,1.7854794520547947
-5.0,95.0,78.60422374429224,27.28851598173516,239.7068493150685,23.0,1.7589041095890412
-5.0,105.0,80.18504566210045,26.79892694063927,222.95776255707761,71.0,8.254520547945205
-5.0,115.0,77.65376712328766,27.97288812785388,241.82146118721462,25.0,1.8043835616438357
-5.0,125.0,76.74634703196347,27.793858447488585,250.8296803652968,24.0,1.6824657534246572
-5.0,135.0,81.37260273972603,27.29497716894977,235.21335616438355,23.0,1.7802739726027397
-5.0,145.0,87.81883561643835,14.38109589041096,213.29600456621006,56.0,7.944109589041096
-5.0,155.0,77.62283105022831,20.559132420091323,224.95399543378994,30.0,2.172328767123288
-5.0,165.0,77.57796803652968,28.034098173515982,233.64874429223744,27.0,2.3761643835616435
-5.0,175.0,75.71940639269407,28.342237442922375,248.79326484018264,27.0,2.105205479452055
5.0,-175.0,80.3466894977169,27.42125570776256,218.8189497716895,24.0,2.078904109589041
5.0,-165.0,80.14098173515981,27.277511415525115,220.41712328767125,24.0,1.9402739726027398
5.0,-155.0,80.45547945205479,27.004611872146118,220.49714611872147,23.0,1.8134246575342468
5.0,-145.0,80.10947488584475,26.82345890410959,219.925799086758,25.0,1.6043835616438358
5.0,-135.0,79.99885844748859,26.639189497716895,220.47785388127855,22.0,1.5643835616438355
5.0,-125.0,79.41152968036529,26.66060502283105,214.76769406392694,24.0,1.4884931506849315
5.0,-115.0,79.53036529680365,26.66541095890411,215.98675799086757,22.0,1.5824657534246573
5.0,-105.0,79.81118721461188,26.6661301369863,217.72100456621004,23.0,1.5432876712328767
5.0,-95.0,80.59189497716895,26.72143835616438,213.76472602739727,22.0,1.635342465753425
5.0,-85.0,80.14737442922375,27.0911301369863,210.17385844748858,23.0,1.9136986301369863
5.0,-75.0,84.27933789954338,19.692979452054793,237.62294520547945,51.0,8.587123287671233
5.0,-65.0,83.4964611872146,23.35735159817352,231.75068493150684,53.0,8.634520547945204
5.0,-55.0,83.28687214611872,26.094429223744292,219.9027397260274,64.0,8.172054794520548
5.0,-45.0,78.12237442922374,27.235970319634703,237.79908675799086,27.0,1.7758904109589042
5.0,-35.0,77.95844748858447,26.977054794520548,226.12066210045663,21.0,1.747945205479452
5.0,-25.0,78.25673515981735,26.901301369863013,223.11301369863014,22.0,1.7353424657534249
5.0,-15.0,78.7324200913242,27.01845890410959,213.94817351598172,25.0,1.9326027397260273
5.0,-5.0,84.01175799086758,26.57450913242009,224.52180365296803,59.0,1.8802739726027395
5.0,5.0,80.71118721461187,27.22728310502283,201.7208904109589,46.0,1.7460273972602738
5.0,15.0,69.66655251141553,24.53517123287671,224.50867579908675,76.0,9.893972602739726
5.0,25.0,61.067579908675796,26.56244292237443,230.13527397260273,69.0,11.19972602739726
5.0,35.0,45.52659817351598,30.081495433789957,241.5439497716895,63.0,10.929315068493151
5.0,45.0,54.1087899543379,29.034075342465755,257.74132420091325,66.0,11.123835616438356
5.0,55.0,78.3203196347032,27.2400799086758,249.65844748858447,28.0,1.5010958904109588
5.0,65.0,75.3082191780822,27.878287671232876,242.85821917808218,26.0,1.8578082191780823
5.0,75.0,77.28938356164383,27.792134703196343,230.88424657534247,26.0,1.9246575342465753
5.0,85.0,78.39566210045662,27.758515981735158,232.20011415525113,33.0,1.9024657534246574
5.0,95.0,79.49965753424658,27.541095890410958,218.52842465753426,24.0,2.240821917808219
5.0,105.0,79.74760273972603,27.886849315068492,234.42979452054794,32.0,1.9394520547945204
5.0,115.0,81.61404109589041,27.54703196347032,232.97328767123287,41.0,5.072876712328767
5.0,125.0,78.4683789954338,27.96180365296804,238.69748858447488,25.0,2.095068493150685
5.0,135.0,78.08059360730594,28.150228310502282,224.40559360730595,25.0,2.353698630136986
5.0,145.0,77.7648401826484,28.081381278538814,226.3736301369863,25.0,2.2046575342465755
5.0,155.0,79.0703196347032,27.8149200913242,211.96917808219177,24.0,2.2986301369863016
5.0,165.0,79.50570776255708,27.713641552511415,217.74977168949772,27.0,2.273150684931507
5.0,175.0,80.03881278538813,27.604874429223745,219.54703196347032,27.0,2.126849315068493
15.0,-175.0,76.01643835616439,26.535034246575343,258.98504566210045,25.0,1.4216438356164383
15.0,-165.0,76.87351598173515,25.898230593607305,254.17945205479452,27.0,1.3375342465753424
15.0,-155.0,78.27933789954338,25.182842465753424,246.9384703196347,25.0,1.1791780821917808
15.0,-145.0,78.68207762557077,24.487351598173518,244.01986301369863,32.0,1.0772602739726025
15.0,-135.0,78.40810502283105,24.150319634703198,234.75924657534247,23.0,1.0164383561643835
15.0,-125.0,77.40901826484018,24.669497716894977,230.28938356164383,29.0,1.0923287671232877
15.0,-115.0,76.61449771689497,26.000479452054797,238.68812785388127,23.0,1.2454794520547943
15.0,-105.0,75.8148401826484,27.533047945205478,250.31529680365296,24.0,1.4635616438356163
15.0,-95.0,77.29611872146118,27.778230593607304,257.1577625570776,26.0,2.175890410958904
15.0,-85.0,84.28858447488585,24.940148401826484,222.4074200913242,68.0,9.427671232876714
15.0,-75.0,78.40445205479452,27.86093607305936,257.17328767123286,27.0,1.34
15.0,-65.0,76.02077625570776,27.559828767123285,255.9312785388128,25.0,1.633150684931507
15.0,-55.0,75.54760273972603,26.919851598173516,252.70171232876712,29.0,1.6443835616438358
15.0,-45.0,75.66335616438356,26.31918949771689,249.24623287671233,33.0,1.424931506849315
15.0,-35.0,75.85342465753425,25.726312785388128,244.5837899543379,23.0,1.1465753424657534
15.0,-25.0,80.15479452054795,24.989052511415522,251.81598173515982,24.0,0.9783561643835615
15.0,-15.0,39.48093607305936,29.70867579908676,244.57408675799087,86.0,13.365205479452055
15.0,-5.0,31.411643835616438,29.77111872146119,248.6063926940639,54.0,12.226027397260275
15.0,5.0,29.15936073059361,29.54316210045662,253.12591324200912,66.0,13.362465753424658
15.0,15.0,27.35148401826484,28.769486301369863,258.0511415525114,65.0,12.248767123287672
15.0,25.0,26.36837899543379,25.810570776255705,269.1212328767123,76.0,13.58027397260274
15.0,35.0,32.15684931506849,30.423926940639266,262.36472602739724,73.0,13.51041095890411
15.0,45.0,36.49851598173516,24.89486301369863,262.5422374429224,90.0,13.507123287671234
15.0,55.0,76.89920091324201,26.828938356164382,255.10536529680365,25.0,0.9772602739726027
15.0,65.0,76.37819634703196,27.417899543378994,248.11175799086757,25.0,1.167945205479452
15.0,75.0,67.13093607305936,25.10450913242009,235.36495433789955,88.0,10.514246575342465
15.0,85.0,79.82397260273973,27.967031963470323,228.9615296803653,22.0,1.5013698630136987
15.0,95.0,79.04634703196346,27.91428082191781,220.41381278538813,28.0,1.6838356164383566
15.0,105.0,72.71381278538813,26.990011415525114,220.59349315068494,60.0,8.606575342465753
15.0,115.0,79.95342465753424,27.734668949771688,239.67876712328768,23.0,1.5065753424657538
15.0,125.0,78.71860730593608,27.995034246575344,236.41529680365298,39.0,1.8216438356164386
15.0,135.0,78.88207762557077,27.99907534246575,236.0150684931507,26.0,1.7553424657534247
15.0,145.0,78.83584474885845,27.85961187214612,239.98002283105023,24.0,1.8764383561643836
15.0,155.0,78.52739726027397,27.54712328767123,243.24052511415525,24.0,1.6728767123287671
15.0,165.0,77.19680365296804,27.31623287671233,250.67568493150685,28.0,1.634794520547945
15.0,175.0,76.58424657534246,26.955719178082187,257.383904109589,26.0,1.4816438356164385
25.0,-175.0,74.25730593607305,23.97046803652968,234.48276255707762,31.0,1.5356164383561643
25.0,-165.0,74.72351598173516,23.778310502283105,234.20844748858448,35.0,1.4942465753424656
25.0,-155.0,74.85684931506849,23.486358447488584,235.09383561643835,30.0,1.3997260273972603
25.0,-145.0,75.33527397260274,22.064406392694064,234.1118721461187,31.0,1.2835616438356163
25.0,-135.0,74.17146118721462,20.37997716894977,219.33858447488583,30.0,1.1936986301369865
25.0,-125.0,73.49691780821918,18.846175799086758,212.413698630137,34.0,1.1238356164383563
25.0,-115.0,79.64463470319635,19.39444063926941,245.69520547945206,31.0,1.0252054794520549
25.0,-105.0,41.97340182648402,17.901712328767122,259.61929223744295,83.0,15.293150684931506
25.0,-95.0,76.4329908675799,26.05154109589041,230.187899543379,39.0,1.7594520547945207
25.0,-85.0,74.3236301369863,26.22076484018265,234.62237442922375,34.0,1.9575342465753425
25.0,-75.0,74.28287671232877,26.253858447488582,228.56461187214612,30.0,1.863835616438356
25.0,-65.0,74.29531963470319,25.85373287671233,227.42294520547946,38.0,1.8372602739726027
25.0,-55.0,73.09326484018266,25.397442922374427,237.86632420091325,35.0,1.6350684931506847
25.0,-45.0,73.95353881278538,24.67728310502283,235.59360730593608,35.0,1.5279452054794522
25.0,-35.0,73.99189497716895,24.17566210045662,237.4904109589041,31.0,1.4358904109589041
25.0,-25.0,74.40114155251142,23.24173515981735,243.5480593607306,29.0,1.0616438356164384
25.0,-15.0,80.04006849315068,19.492739726027395,249.20616438356166,61.0,2.774246575342466
25.0,-5.0,19.320319634703196,28.761472602739726,244.3769406392694,67.0,14.068767123287673
25.0,5.0,19.876141552511417,24.103013698630136,257.2417808219178,65.0,14.543287671232875
25.0,15.0,26.87420091324201,24.356198630136987,254.73550228310503,57.0,12.44082191780822
25.0,25.0,32.07283105022831,23.23013698630137,264.0021689497717,69.0,13.074520547945207
25.0,35.0,43.73401826484018,27.10586757990868,257.09520547945203,70.0,7.89095890410959
25.0,45.0,32.76746575342466,25.639954337899542,241.14714611872145,73.0,13.062739726027399
25.0,55.0,60.3,28.128584474885844,239.8558219178082,86.0,9.537534246575342
25.0,65.0,76.22922374429224,26.076255707762556,234.74566210045663,56.0,1.5682191780821921
25.0,75.0,61.0,23.921232876712327,219.47614155251142,78.0,11.72986301369863
25.0,85.0,63.37922374429224,26.145205479452056,206.77511415525115,73.0,11.31013698630137
25.0,95.0,74.49543378995433,25.10041095890411,190.15593607305937,72.0,11.08986301369863
25.0,105.0,72.6337899543379,18.39060502283105,182.825799086758,85.0,9.50876712328767
25.0,115.0,81.94840182648402,18.773196347031966,170.62808219178083,68.0,7.845205479452055
25.0,125.0,75.9472602739726,24.599360730593606,199.7167808219178,34.0,1.6690410958904112
25.0,135.0,76.28881278538813,24.71921232876712,218.7404109589041,31.0,1.561095890410959
25.0,145.0,77.15022831050229,24.982248858447488,224.89600456621005,36.0,1.5399999999999998
25.0,155.0,76.06324200913242,25.20646118721461,223.3958904109589,36.0,1.6249315068493149
25.0,165.0,74.64748858447489,24.899052511415526,231.0466894977169,33.0,1.5830136986301369
25.0,175.0,73.59417808219177,24.455011415525114,234.39109589041095,38.0,1.5071232876712326
35.0,-175.0,78.24737442922374,18.542956621004564,183.8002283105023,38.0,1.6241095890410957
35.0,-165.0,78.32808219178082,18.36695205479452,179.3203196347032,36.0,1.6594520547945206
35.0,-155.0,76.77579908675798,18.577534246575343,187.68801369863013,34.0,1.5545205479452053
35.0,-145.0,75.81255707762557,18.349771689497718,186.31598173515982,40.0,1.5383561643835617
35.0,-135.0,75.73390410958905,17.2511301369863,184.2755707762557,41.0,1.4389041095890411
35.0,-125.0,80.61929223744292,14.77373287671233,196.67842465753424,36.0,1.1843835616438358
35.0,-115.0,29.78184931506849,19.432054794520546,237.336301369863,76.0,11.14191780821918
35.0,-105.0,40.29805936073059,14.692568493150684,234.11712328767123,91.0,13.312054794520547
35.0,-95.0,68.20251141552511,17.472534246575346,196.36061643835617,78.0,11.3413698630137
35.0,-85.0,69.93698630136986,16.435627853881275,189.69109589041096,78.0,10.69972602739726
35.0,-75.0,70.17248858447489,21.577043378995434,189.987100456621,53.0,3.2934246575342465
35.0,-65.0,75.13892694063927,21.068584474885842,184.24566210045663,38.0,2.1290410958904107
35.0,-55.0,75.17933789954338,21.210194063926938,191.2439497716895,42.0,1.9394520547945202
35.0,-45.0,76.10102739726027,20.95805936073059,193.2033105022831,39.0,1.800821917808219
35.0,-35.0,76.3453196347032,20.745901826484015,196.84166666666667,35.0,1.5906849315068494
35.0,-25.0,76.34520547945205,20.323721461187212,204.68584474885844,37.0,1.385205479452055
35.0,-15.0,75.83150684931506,19.706347031963475,210.0191780821918,38.0,1.1893150684931508
35.0,-5.0,61.22420091324201,15.691244292237444,220.23698630136985,76.0,10.29041095890411
35.0,5.0,42.1527397260274,20.224383561643837,225.55091324200913,65.0,10.330958904109588
35.0,15.0,74.87557077625571,20.671084474885845,215.60022831050227,39.0,1.5049315068493152
35.0,25.0,68.17739726027398,18.134760273972603,216.91221461187214,63.0,9.024383561643834
35.0,35.0,73.43196347031963,21.749942922374427,217.73390410958905,43.0,1.6347945205479453
35.0,45.0,44.62728310502283,21.386917808219177,214.68287671232878,67.0,12.180547945205479
35.0,55.0,33.97511415525114,21.360776255707762,223.14143835616437,74.0,12.488219178082188
35.0,65.0,50.72351598173516,3.984509132420092,252.08949771689498,81.0,11.127945205479453
35.0,75.0,73.03458904109588,-7.818938356164384,238.9277397260274,68.0,9.58164383561644
35.0,85.0,55.86107305936073,-7.9105707762557085,248.987899543379,81.0,12.95013698630137
35.0,95.0,54.176940639269404,-4.89384703196347,233.8615296803653,78.0,12.82219178082192
35.0,105.0,66.63915525114155,7.704121004566209,179.14406392694065,86.0,9.446027397260275
35.0,115.0,61.63892694063927,15.9785502283105,165.79429223744293,81.0,10.125479452054796
35.0,125.0,78.66678082191781,15.207671232876713,173.46004566210047,45.0,1.9684931506849315
35.0,135.0,76.83972602739726,14.860707762557077,171.70696347031964,69.0,8.656986301369862
35.0,145.0,74.12739726027397,19.36933789954338,174.02945205479452,41.0,2.3060273972602743
35.0,155.0,76.69737442922374,19.10593607305936,169.3357305936073,40.0,2.275890410958904
35.0,165.0,76.55901826484018,19.334965753424655,174.81449771689498,35.0,2.0684931506849313
35.0,175.0,76.99611872146119,18.98230593607306,176.4384703196347,42.0,1.7961643835616437
45.0,-175.0,81.6568493150685,9.584463470319635,118.29029680365296,43.0,1.890958904109589
45.0,-165.0,82.13812785388127,10.282671232876714,114.94509132420092,41.0,1.872054794520548
45.0,-155.0,82.49760273972603,11.233253424657534,117.45901826484018,41.0,1.8041095890410959
45.0,-145.0,81.662899543379,11.725319634703197,125.66118721461187,39.0,1.7136986301369863
45.0,-135.0,80.33630136986301,12.002522831050229,134.99965753424658,39.0,1.5578082191780822
45.0,-125.0,80.43698630136986,12.301472602739725,161.82340182648403,38.0,1.4298630136986301
45.0,-115.0,68.5162100456621,3.4516552511415526,183.1148401826484,80.0,11.373698630136985
45.0,-105.0,61.95171232876712,7.969714611872147,185.79942922374428,70.0,10.772054794520548
45.0,-95.0,70.94189497716896,8.396586757990866,178.1873287671233,62.0,9.539178082191782
45.0,-85.0,73.29075342465754,8.131997716894977,160.55433789954338,69.0,8.31972602739726
45.0,-75.0,75.37260273972603,8.407408675799086,151.73527397260273,69.0,8.90931506849315
45.0,-65.0,78.57442922374429,8.278196347031963,149.22408675799088,66.0,7.344931506849314
45.0,-55.0,83.65764840182648,8.701757990867579,143.55,44.0,2.6745205479452054
45.0,-45.0,81.57945205479452,11.644908675799087,128.29349315068492,38.0,3.559178082191781
45.0,-35.0,77.26438356164384,15.4816095890411,153.36369863013698,39.0,2.292602739726027
45.0,-25.0,78.83230593607306,15.623881278538814,152.0296803652968,40.0,1.6923287671232878
45.0,-15.0,80.41278538812786,15.42607305936073,156.88230593607307,43.0,1.3087671232876712
45.0,-5.0,79.29235159817351,15.711438356164384,168.22271689497717,35.0,1.504931506849315
45.0,5.0,68.75,14.186541095890412,169.9197488584475,73.0,9.916438356164383
45.0,15.0,80.99817351598173,8.992317351598173,165.20707762557078,69.0,9.494520547945205
45.0,25.0,72.99235159817351,11.347294520547946,162.7068493150685,66.0,9.948767123287672
45.0,35.0,76.5736301369863,11.721198630136985,168.29280821917808,66.0,8.211232876712327
45.0,45.0,66.86803652968037,13.453184931506849,162.95011415525113,74.0,10.237808219178083
45.0,55.0,54.89223744292237,13.80892694063927,171.6697488584475,73.0,10.436986301369863
45.0,65.0,47.98698630136986,13.373961187214611,184.15502283105022,77.0,11.529863013698629
45.0,75.0,53.97271689497717,11.258493150684933,183.63926940639269,74.0,11.904109589041095
45.0,85.0,54.9291095890411,10.230034246575343,169.6670091324201,71.0,11.12794520547945
45.0,95.0,42.13333333333333,0.6735273972602744,196.84611872146118,69.0,8.156986301369864
45.0,105.0,41.76906392694064,5.128721461187215,187.25376712328767,74.0,12.305205479452056
45.0,115.0,53.580593607305936,1.9111415525114153,187.22271689497717,76.0,10.556438356164383
45.0,125.0,58.606849315068494,6.65283105022831,167.6304794520548,77.0,9.032602739726027
45.0,135.0,72.912899543379,2.7144406392694065,158.1291095890411,77.0,9.59041095890411
45.0,145.0,81.58869863013699,7.031849315068494,159.5236301369863,37.0,2.5832876712328767
45.0,155.0,83.63333333333334,6.592853881278539,130.53184931506848,41.0,2.2032876712328764
45.0,165.0,81.75776255707763,8.129851598173516,124.46335616438355,44.0,2.147945205479452
45.0,175.0,81.05205479452054,8.824783105022831,118.13595890410959,48.0,1.9575342465753425
55.0,-175.0,81.99760273972603,5.0000684931506845,95.89189497716895,38.0,1.4098630136986299
55.0,-165.0,83.12111872146119,5.0595547945205475,99.50365296803653,44.0,1.5632876712328765
55.0,-155.0,83.15525114155251,6.177203196347031,109.20125570776256,46.0,1.568767123287671
55.0,-145.0,84.09223744292237,7.192659817351599,101.96792237442922,41.0,1.384109589041096
55.0,-135.0,82.02123287671233,8.86824200913242,107.91038812785388,45.0,1.5416438356164386
55.0,-125.0,73.67888127853881,4.209143835616439,142.41849315068492,75.0,9.144931506849314
55.0,-115.0,71.41689497716895,4.136837899543379,140.91324200913243,78.0,9.427945205479451
55.0,-105.0,74.46232876712328,3.547020547945205,144.2275114155251,67.0,7.263287671232876
55.0,-95.0,74.75753424657535,0.8015639269406397,134.6687214611872,69.0,8.37917808219178
55.0,-85.0,76.94942922374429,-1.7396118721461182,138.43618721461186,67.0,8.32
55.0,-75.0,77.86746575342465,-1.3525000000000003,125.86118721461187,68.0,7.33890410958904
55.0,-65.0,78.22374429223744,-1.8128995433789956,123.34634703196348,61.0,7.2095890410958905
55.0,-55.0,86.59018264840182,1.268527397260274,115.36324200913242,37.0,2.4506849315068493
55.0,-45.0,81.5087899543379,5.448436073059361,100.79075342465754,42.0,1.8183561643835617
55.0,-35.0,82.07876712328768,7.8551598173515975,101.97568493150685,40.0,1.7906849315068492
55.0,-25.0,81.10673515981735,10.158070776255707,105.22591324200913,43.0,1.6928767123287674
55.0,-15.0,79.50433789954337,11.620353881278538,113.92933789954338,41.0,1.5671232876712329
55.0,-5.0,83.96050228310503,9.351210045662102,119.11940639269406,54.0,4.275068493150685
55.0,5.0,81.03858447488585,10.973207762557076,134.77043378995432,41.0,1.6227397260273975
55.0,15.0,79.57568493150686,9.783812785388129,142.00730593607307,54.0,4.3991780821917805
55.0,25.0,76.23367579908675,8.707636986301369,129.7294520547945,66.0,7.580547945205479
55.0,35.0,76.66575342465754,6.647146118721462,127.88607305936073,68.0,8.333424657534247
55.0,45.0,75.54200913242009,5.8396118721461185,134.29908675799086,66.0,7.998356164383563
55.0,55.0,68.70502283105023,5.870490867579909,138.0085616438356,73.0,8.951506849315068
55.0,65.0,67.42454337899544,5.129200913242009,145.79931506849314,81.0,10.30082191780822
55.0,75.0,69.57716894977169,3.8911643835616445,143.76529680365297,75.0,9.518082191780822
55.0,85.0,69.37043378995433,3.180616438356165,138.86712328767123,78.0,9.632602739726028
55.0,95.0,70.79760273972603,1.2145547945205482,131.25399543378995,75.0,10.46027397260274
55.0,105.0,71.74554794520547,-0.7556278538812781,135.10593607305935,73.0,10.938904109589041
55.0,115.0,61.663584474885845,-3.004280821917807,143.07899543378994,86.0,12.427945205479453
55.0,125.0,68.28310502283105,-3.938698630136986,140.1530821917808,77.0,10.016986301369862
55.0,135.0,69.62020547945205,-5.752237442922375,135.40262557077625,64.0,7.613972602739726
55.0,145.0,85.1230593607306,0.15170091324200846,121.10159817351598,62.0,2.0863013698630137
55.0,155.0,81.5316210045662,2.911700913242009,117.64885844748858,44.0,1.9958904109589042
55.0,165.0,81.43710045662101,4.253470319634703,112.05456621004566,41.0,1.5893150684931505
55.0,175.0,82.05376712328767,4.907979452054795,93.14474885844749,43.0,1.4213698630136986
65.0,-175.0,84.64885844748858,-8.75571917808219,96.62180365296804,51.0,4.683561643835616
65.0,-165.0,84.20262557077625,-5.148675799086758,93.03127853881278,67.0,4.9534246575342475
65.0,-155.0,78.68527397260274,-3.3625456621004566,96.38493150684931,58.0,6.726301369863014
65.0,-145.0,75.40833333333333,-4.3531506849315065,101.61746575342465,59.0,6.916712328767123
65.0,-135.0,73.65194063926941,-4.743401826484018,111.3054794520548,61.0,7.477808219178082
65.0,-125.0,72.58550228310503,-1.2619977168949774,111.79554794520548,74.0,8.742191780821917
65.0,-115.0,78.11940639269406,-4.311803652968036,111.88002283105023,65.0,6.86054794520548
65.0,-105.0,75.94566210045662,-7.289086757990868,106.04988584474886,63.0,8.564657534246576
65.0,-95.0,77.66780821917808,-8.71406392694064,105.71541095890412,66.0,7.119726027397261
65.0,-85.0,79.7093607305936,-8.58224885844749,101.56495433789955,52.0,6.49095890410959
65.0,-75.0,83.65422374429224,-8.123493150684931,94.21769406392694,43.0,5.832054794520548
65.0,-65.0,84.13595890410959,-6.733926940639269,98.61358447488584,35.0,2.5172602739726027
65.0,-55.0,83.66164383561645,-1.3672146118721458,83.6236301369863,50.0,2.34027397260274
65.0,-45.0,78.55616438356165,-18.47818493150685,144.38892694063927,55.0,6.192328767123287
65.0,-35.0,83.47283105022831,2.308881278538813,89.07968036529681,54.0,2.4536986301369863
65.0,-25.0,79.19086757990867,5.467089041095891,91.38059360730594,44.0,2.0194520547945203
65.0,-15.0,83.69748858447488,3.1037100456621003,87.22739726027397,63.0,5.444383561643835
65.0,-5.0,82.57511415525114,5.340148401826483,88.01255707762557,39.0,1.6832876712328766
65.0,5.0,77.22682648401826,7.554840182648401,98.73162100456621,40.0,1.7536986301369861
65.0,15.0,85.1214611872146,-1.8612785388127857,100.42796803652968,58.0,5.85013698630137
65.0,25.0,82.01655251141553,3.920913242009133,110.69817351598174,53.0,4.801095890410959
65.0,35.0,79.57328767123288,3.397819634703196,104.09657534246575,63.0,6.591506849315069
65.0,45.0,79.75753424657535,1.6979223744292236,97.29874429223744,72.0,7.305753424657535
65.0,55.0,78.93059360730594,0.7874543378995432,95.59429223744293,68.0,6.967397260273972
65.0,65.0,79.35753424657534,-0.8666780821917807,105.36484018264841,57.0,6.773150684931507
65.0,75.0,80.56598173515982,-2.8114611872146122,105.06107305936074,56.0,7.366575342465754
65.0,85.0,79.5033105022831,-3.983744292237442,103.3142694063927,60.0,7.090136986301369
65.0,95.0,77.94920091324201,-6.837294520547945,110.08812785388128,58.0,6.486575342465755
65.0,105.0,72.3527397260274,-8.30937214611872,105.10936073059361,72.0,8.444383561643836
65.0,115.0,68.79246575342465,-7.4683105022831064,107.93093607305936,69.0,8.8613698630137
65.0,125.0,69.27111872146119,-8.393413242009135,111.93961187214612,77.0,6.754794520547946
65.0,135.0,68.97682648401826,-10.362203196347032,110.75091324200913,66.0,7.861369863013698
65.0,145.0,75.84474885844749,-14.445639269406394,118.22397260273972,64.0,5.553424657534246
65.0,155.0,69.40730593607306,-9.035639269406394,109.7796803652968,73.0,8.392328767123287
65.0,165.0,75.4945205479452,-9.3224200913242,108.1648401826484,58.0,6.054794520547945
65.0,175.0,78.10684931506849,-6.780365296803653,103.54486301369863,55.0,7.029315068493151
75.0,-175.0,84.96917808219177,-11.747340182648399,81.67100456621004,24.0,2.4646575342465753
75.0,-165.0,84.93333333333334,-10.841198630136986,79.15182648401826,29.0,2.524931506849315
75.0,-155.0,84.90159817351598,-10.810262557077625,80.8791095890411,33.0,2.4098630136986303
75.0,-145.0,85.54246575342465,-11.115410958904109,82.7527397260274,37.0,2.362191780821918
75.0,-135.0,86.33139269406392,-11.703299086757992,87.42808219178082,21.0,2.6010958904109587
75.0,-125.0,86.17385844748858,-11.47607305936073,86.53595890410959,24.0,2.5268493150684934
75.0,-115.0,81.53904109589041,-12.188995433789954,88.21780821917808,56.0,4.798904109589041
75.0,-105.0,82.87180365296804,-12.921609589041095,85.11849315068493,34.0,4.583561643835616
75.0,-95.0,,,,,
75.0,-85.0,,,,,
75.0,-75.0,83.2527397260274,-9.67834474885845,84.40924657534246,31.0,2.4104109589041096
75.0,-65.0,83.71997716894977,-8.874246575342466,85.95456621004566,29.0,2.3887671232876713
75.0,-55.0,68.90228310502283,-14.29642694063927,117.25205479452055,39.0,4.0
75.0,-45.0,76.52397260273973,-25.90812785388128,125.83595890410959,42.0,5.496164383561643
75.0,-35.0,75.59908675799086,-27.493801369863014,129.2046803652968,33.0,5.686575342465753
75.0,-25.0,67.35068493150685,-17.950182648401825,129.5230593607306,49.0,4.457260273972603
75.0,-15.0,87.40525114155251,-8.795559360730595,84.46335616438355,40.0,2.946301369863014
75.0,-5.0,85.49360730593607,-1.7184931506849315,61.771118721461185,40.0,2.8484931506849316
75.0,5.0,79.68207762557077,1.3055593607305938,58.835159817351595,51.0,2.1846575342465755
75.0,15.0,79.2533105022831,2.276860730593607,60.00753424657534,49.0,2.229315068493151
75.0,25.0,82.23002283105023,0.7679908675799085,69.55810502283104,38.0,2.225205479452055
75.0,35.0,80.50787671232877,0.8680136986301371,64.40650684931506,43.0,2.1884931506849314
75.0,45.0,79.76472602739726,0.5751141552511413,62.83538812785388,41.0,2.115890410958904
75.0,55.0,80.35559360730593,-1.1924543378995431,65.58116438356164,38.0,2.2947945205479447
75.0,65.0,84.45456621004566,-5.506689497716895,86.3912100456621,35.0,2.8147945205479457
75.0,75.0,85.5818493150685,-7.076061643835617,84.09463470319635,34.0,3.0709589041095895
75.0,85.0,85.56187214611872,-9.101278538812785,83.99018264840183,35.0,3.245205479452055
75.0,95.0,81.83310502283105,-12.282146118721462,79.42602739726027,44.0,5.756712328767123
75.0,105.0,80.64703196347033,-12.595513698630139,83.03413242009132,38.0,5.2564383561643835
75.0,115.0,82.5513698630137,-10.272671232876712,84.41232876712328,30.0,2.776164383561644
75.0,125.0,83.53892694063927,-11.036632420091324,84.87888127853881,28.0,2.7832876712328765
75.0,135.0,83.53367579908675,-11.001198630136987,82.06449771689498,27.0,2.5890410958904106
